,manufacturer,sku,quantity,price
1574,,125.0699.225,9,
1575,,125.0699.228,9,
1576,,125.0699.229,8,
1577,,125.0701.772,0,
1578,,125.0701.773,5,
1579,,125.0701.774,9,
1580,,125.0701.775,8,
1581,,125.0701.776,9,
1582,,125.0701.777,9,
1583,,125.0701.778,0,
1584,,125.0701.779,9,
1585,,125.0701.780,9,
1586,,125.0701.781,9,
1587,,125.0701.782,9,
1588,,125.0701.783,9,
1589,,125.0701.784,8,
1590,,125.0701.785,9,
1591,,125.0705.575,9,
1592,,125.0705.576,9,
1593,,126.0335.712,1,
1594,,126.0335.883,0,
1595,,126.0380.347,0,
1596,,126.0380.350,0,
1597,,127.0306.327,0,
1598,,127.0306.411,0,
1599,,127.0369.056,0,
1600,,127.0369.215,0,
1601,,127.0369.250,3,
1602,,127.0369.282,9,
1603,,127.0369.284,7,
1604,,127.0369.295,1,
1605,,127.0369.916,0,
1606,,127.0370.188,0,
1607,,127.0371.513,9,
1608,,127.0437.882,0,
1609,,127.0437.912,0,
1610,,127.0437.913,0,
1611,,127.0538.259,6,
1612,,127.0538.260,0,
1613,,127.0579.559,4,
1614,,127.0579.849,1,
1615,,127.0598.745,9,
1616,,127.0598.747,9,
1617,,127.0598.748,9,
1618,,127.0598.750,9,
1619,,127.0603.515,9,
1620,,127.0603.516,7,
1621,,127.0603.517,2,
1622,,127.0650.362,0,
1623,,127.0650.363,0,
1624,,127.0650.364,0,
1625,,127.0662.540,0,
1626,,127.0662.642,0,
1627,,127.0662.643,0,
1628,,127.0662.644,0,
1629,,127.0662.648,0,
1630,,127.0662.649,0,
1631,,127.0676.885,0,
1632,,127.0703.298,9,
1633,,127.0703.299,0,
1634,,131.0391.304,9,
1635,,131.0574.627,7,
1636,,131.0606.104,2,
1637,,131.0606.105,6,
1638,,131.0611.212,1,
1639,,131.0627.471,9,
1640,,131.0627.473,6,
1641,,131.0632.660,2,
1642,,131.0632.993,9,
1643,,131.0640.710,4,
1644,,131.0669.345,4,
1645,,131.0682.091,6,
1646,,131.0690.488,3,
1647,,131.0691.006,0,
1648,,131.0691.007,0,
1649,,131.0694.161,0,
1650,,131.0694.163,0,
1651,,133.0026.896,6,
1652,,133.0050.083,9,
1653,,133.0054.646,0,
1654,,133.0054.658,1,
1655,,133.0054.664,0,
1656,,133.0301.740,8,
1657,,133.0301.741,3,
1658,,133.0301.743,9,
1659,,133.0301.748,5,
1660,,133.0332.886,1,
1661,,133.0391.835,9,
1662,,133.0459.871,0,
1663,,133.0517.050,3,
1664,,133.0517.086,1,
1665,,133.0533.532,9,
1666,,133.0537.934,9,
1667,,133.0537.940,5,
1668,,133.0540.391,1,
1669,,133.0557.055,0,
1670,,133.0668.814,9,
1671,,134.0535.229,9,
1672,,134.0535.241,9,
1673,,134.0535.242,9,
1674,,134.0607.344,9,
1675,,135.0668.446,0,
1676,,135.0668.456,0,
1677,,135.0668.463,1,
1678,,135.0669.523,0,
1679,,143.0621.190,9,
1680,,143.0621.332,9,
1681,,143.0621.334,9,
1682,,143.0621.335,9,
1683,,143.0621.338,9,
1684,,143.0621.339,0,
1685,,143.0627.288,9,
1686,,143.0627.382,9,
1687,,143.0627.383,9,
1688,,143.0627.387,0,
1689,,143.0632.391,0,
1690,,143.0632.395,0,
1691,,143.0671.742,9,
1692,,143.0671.744,9,
1693,,143.0671.747,9,
1694,,143.0671.748,9,
1695,,143.0671.749,9,
1696,,143.0671.750,9,
1697,,143.0691.510,9,
1698,,143.0691.531,0,
1699,,143.0691.532,9,
1700,,143.0691.533,9,
1701,,144.0649.548,9,
1702,,144.0649.550,0,
1703,,144.0649.561,9,
1704,,144.0649.562,9,
1705,,144.0649.563,3,
1706,,144.0649.564,4,
1707,,144.0649.565,3,
1708,,305.0522.797,3,
1709,,305.0522.798,0,
1710,,305.0522.799,0,
1711,,305.0599.507,9,
1712,,305.0599.508,6,
1713,,305.0599.509,0,
1714,,305.0599.510,0,
1715,,305.0599.532,9,
1716,,305.0599.533,0,
1717,,305.0599.543,0,
1718,,305.0599.544,0,
1719,,305.0657.263,2,
1720,,305.0662.834,4,
1721,,305.0662.835,0,
1722,,305.0662.836,0,
1723,,305.0665.359,0,
1724,,305.0665.361,3,
1725,,305.0665.364,0,
1726,,305.0665.365,0,
1727,,305.0665.366,9,
1728,,305.0665.367,9,
1729,,305.0665.368,9,
1730,,305.0665.369,7,
1731,,305.0680.919,9,
1732,,305.0689.925,9,
1733,,315.0489.957,6,
1734,,315.0489.958,9,
1735,,315.0532.375,9,
1736,,315.0532.377,2,
1737,,315.0547.794,9,
1738,,315.0547.795,8,
1739,,315.0547.796,9,
1740,,315.0547.797,9,
1741,,315.0547.798,9,
1742,,320.0521.537,0,
1743,,320.0521.538,0,
1744,,321.0524.214,0,
1745,,321.0536.200,0,
1746,,325.0518.709,2,
1747,,325.0552.774,1,
1748,,325.0591.034,4,
1749,,325.0591.036,0,
1750,,325.0597.293,0,
1751,,325.0597.294,0,
1752,,325.0653.979,0,
1753,,325.0654.002,0,
1754,,325.0657.511,0,
1755,,325.0657.512,0,
1756,,325.0678.073,0,
1757,,330.0528.020,4,
1758,,330.0528.064,0,
1759,,330.0528.065,6,
1760,,330.0528.067,9,
1761,,330.0542.181,2,
1762,,330.0549.975,0,
1763,,330.0573.294,8,
1764,,330.0573.295,0,
1765,,330.0591.773,4,
1766,,330.0591.778,9,
1767,,330.0593.253,0,
1768,,330.0622.743,0,
1769,,330.0679.324,1,
1770,,330.0682.357,0,
1771,,335.0518.748,0,
1772,,335.0528.005,2,
1773,,335.0528.006,2,
1774,,335.0530.199,0,
1775,,335.0530.200,2,
1776,,335.0530.201,1,
1777,,335.0530.202,0,
1778,,335.0530.203,1,
1779,,335.0588.180,0,
1780,,335.0588.221,3,
1781,,335.0588.222,6,
1782,,335.0590.493,9,
1783,,340.0595.364,7,
1784,,340.0597.249,0,
1785,,340.0678.203,4,
1786,,340.0678.204,3,
1787,,340.0679.889,0,
1788,,345.0529.584,1,
1789,,345.0654.870,3,
1790,,345.0654.932,1,
1791,,345.0654.933,6,
1792,,350.0590.183,1,
1793,,350.0590.184,0,
1794,,350.0663.649,0,
1795,,113290017,2,
1796,,113290018,2,
1797,,113290016,1,
1798,,113290032,1,
1799,,113290034,1,
1800,,61801232,10,
1801,,40218060,2,
1802,,40219061,3,
1803,,112610060,5,
1804,,112570101,1,
1805,,10205279,1,
1806,,R1042300,3,
1807,,40199901,12,
1808,,115890041,12,
1809,,115890012,7,
1810,,40199201,1,
1811,,40199061,12,
1812,,40199046,1,
1813,,40199072,12,
1814,,41560062,2,
1815,,41560076,2,
1816,,111000046,5,
1817,,41531020,4,
1818,,41531024,1,
1819,,111130004,1,
1820,,111130005,1,
1821,,40587612,2,
1822,,111160020,2,
1823,,111160006,3,
1824,,111160011,1,
1825,,111010010,1,
1826,,41560113,2,
1827,,41566050,1,
1828,,41560133,3,
1829,,41560132,1,
1830,,61001104,12,
1831,,239151200,12,
1832,,23938120Q,1,
1833,,23938120I,9,
1834,,116080000,1,
1835,,62997020FW,4,
1836,,62997020FN,4,
1837,,116030024,6,
1838,,116030047,5,
1839,,116030046,12,
1840,,339150200,7,
1841,,33915020N,12,
1842,,116030031,2,
1843,,116030009,1,
1844,,53995120FW,5,
1845,,53995120CN,12,
1846,,5399512,10,
1847,,182000200,12,
1848,,116030067,12,
1849,,116030069,6,
1850,,116030065,12,
1851,,116030063,12,
1852,,116020020,12,
1853,,116020018,12,
1854,,116020016,12,
1855,,116030051,6,
1856,,55995020CN,6,
1857,,41599006,7,
1858,,112550007,2,
1859,,40239025,1,
1860,,40239021,3,
1861,,40199260,2,
1862,,99119833,2,
1863,,115890038,6,
1864,,115890040,1,
1865,,115890039,8,
1866,,40199270,2,
1867,,40199038,12,
1868,,40199037,3,
1869,,40487180,1,
1870,,40487181,3,
1871,,40487182,1,
1872,,40446700,7,
1873,,40446710,12,
1874,,40436812,2,
1875,,40460400,1,
1876,,40460440,2,
1877,,112930039,3,
1878,,112930040,1,
1879,,112930061,2,
1880,,112930062,2,
1881,,40446753,5,
1882,,40474250,12,
1883,,40474251,12,
1884,,40474400,1,
1885,,790066400,1,
1886,,R1318900TB,4,
1887,,40143516,12,
1888,,40143517,12,
1889,,40143582,12,
1890,,40143526,12,
1891,,40143528,12,
1892,,40143572,12,
1893,,115000064,12,
1894,,115000066,12,
1895,,115100022,1,
1896,,10111012,12,
1897,,40143216,12,
1898,,10111020,12,
1899,,10119070,12,
1900,,40109616,5,
1901,,40109615,12,
1902,,40109611,12,
1903,,11119201,7,
1904,,115100021,1,
1905,,115100012,1,
1906,,115000076,4,
1907,,40127303,12,
1908,,40127301,12,
1909,,115030026,2,
1910,,115000061,7,
1911,,115000062,9,
1912,,115000063,1,
1913,,115000014,5,
1914,,115000019,2,
1915,,115230011,2,
1916,,115230005,9,
1917,,40144588,12,
1918,,40144580,12,
1919,,40144585,12,
1920,,115230049,12,
1921,,115230048,12,
1922,,115230053,7,
1923,,115230051,7,
1924,,115230055,2,
1925,,115230054,12,
1926,,40144515,2,
1927,,40144525,12,
1928,,40144526,6,
1929,,40144512,12,
1930,,115230027,10,
1931,,115230028,1,
1932,,115230023,2,
1933,,115330047,8,
1934,,115330048,12,
1935,,115330044,10,
1936,,115330042,1,
1937,,115330045,1,
1938,,115330019,12,
1939,,115330020,12,
1940,,115330016,12,
1941,,115330014,12,
1942,,115330017,12,
1943,,115330033,12,
1944,,115330030,12,
1945,,115330028,7,
1946,,115330034,12,
1947,,115260002,3,
1948,,115260000,12,
1949,,115260007,7,
1950,,115260003,12,
1951,,115260010,3,
1952,,10107045,12,
1953,,10125160,3,
1954,,10125006,4,
1955,,10125005,12,
1956,,40109614,8,
1957,,115110020,12,
1958,,115040011,12,
1959,,40584203,1,
1960,,112060003,9,
1961,,112030004,1,
1962,,112030002,3,
1963,,40584403,2,
1964,,111160004,2,
1965,,40584100,2,
1966,,40586302,1,
1967,,40586300,3,
1968,,112040001,2,
1969,,41599012,10,
1970,,111890005,1,
1971,,111890003,3,
1972,,111890006,2,
1973,,111890004,6,
1974,,111890002,4,
1975,,88801300,12,
1976,,40589920,3,
1977,,111600003,4,
1978,,81220128,12,
1979,,99119848,2,
1980,,115890013,12,
1981,,115890014,6,
1982,,R1043100,12,
1983,,61001195,12,
1984,,112520013,3,
1985,,10210184,1,
1986,,10210182,3,
1987,,112500026,2,
1988,,112500039,1,
1989,,112510025,2,
1990,,40199236,3,
1991,,41599013,4,
